,tweet_vader_score,tweet_neg_score,tweet_pos_score,tweet_neu_score,tweet_source,tweet_text,tweet_date
271,0.0772,0.122,0.179,0.699,CBS News,"Most new mothers in the United States start out breastfeeding, but many stop sooner than recommended, a new federal… https://t.co/wOYV1ne57N",Tue Aug 21 19:50:50 +0000 2018
272,0.0,0.0,0.0,1.0,CBS News,Madonna slammed for self-centered VMAs tribute to Aretha Franklin https://t.co/opQtMHAy2b https://t.co/dXW9vNo7kV,Tue Aug 21 19:34:35 +0000 2018
273,0.0,0.0,0.0,1.0,CBS News,"Gender discrimination appears more prevalent in some parts of the country, stunting economic opportunities… https://t.co/vRYkI244Wo",Tue Aug 21 19:19:47 +0000 2018
274,0.1027,0.1,0.117,0.783,CBS News,A New Jersey principal says a lack of clean clothing was a big reason students at his school were absent and faced… https://t.co/iTOVQEnvSl,Tue Aug 21 19:04:31 +0000 2018
275,0.5719,0.0,0.156,0.844,CBS News,The pitch seen 'round the world: Sister Mary Jo Sobieck threw a perfect first pitch at before a Chicago White Sox g… https://t.co/H6Mcvh4426,Tue Aug 21 18:52:40 +0000 2018
276,-0.4767,0.14,0.0,0.86,CBS News,"Kelly Marie Tran, who deleted all of her Instagram posts in June, has broken her silence about online harassment… https://t.co/LalcnKP1Z6",Tue Aug 21 18:30:55 +0000 2018
277,0.0,0.0,0.0,1.0,CBS News,"JUST IN: Michael Cohen, President Trump's longtime personal attorney, has decided to take a plea deal with federal… https://t.co/aeFjH7J9B0",Tue Aug 21 18:15:13 +0000 2018
278,0.6652,0.0,0.168,0.832,CBS News,Flight controllers have not heard from NASA's rover in Mars since June but are hopeful it will wake up and phone ho… https://t.co/XVVDTECJ5R,Tue Aug 21 18:00:30 +0000 2018
279,-0.128,0.091,0.0,0.909,CBS News,Senator Elizabeth Warren (D-MA) introduces sweeping ethics bill that faces tough odds on Capitol Hill… https://t.co/4kmcFLm8yF,Tue Aug 21 17:44:53 +0000 2018
280,0.6597,0.0,0.231,0.769,The New York Times,"RT @nytclimate: The Trump administration's proposed rollback of clean power rules will boost carbon emissions and contribute to some 1,400…",Tue Aug 21 20:43:05 +0000 2018
281,0.0,0.0,0.0,1.0,The New York Times,Don Cherry was a leading pop singer of the 1950s. He performed at clubs and hotels by night while becoming one of A… https://t.co/zY7pwlyruI,Tue Aug 21 20:32:02 +0000 2018
282,0.7351,0.0,0.237,0.763,The New York Times,"RT @MujMash: Their peace march began in a battered corner of Afghanistan. 

They walk on. They learn. They help others learn, connecting fa…",Tue Aug 21 20:22:05 +0000 2018
283,0.4939,0.113,0.257,0.631,The New York Times,"Like Bernie Sanders, he's fighting for single-payer health care, a $15 minimum wage and tuition-free public college… https://t.co/vu0dyXcjJx",Tue Aug 21 20:12:03 +0000 2018
284,-0.765,0.268,0.0,0.732,The New York Times,Michael Cohen is expected to plead guilty to multiple counts of bank and tax fraud and campaign finance violations.… https://t.co/js8teLMuhl,Tue Aug 21 20:02:03 +0000 2018
285,0.0,0.0,0.0,1.0,The New York Times,"Kelly Marie Tran, in her own words, is ""just getting started"" https://t.co/UveQNMZC4k",Tue Aug 21 19:53:04 +0000 2018
286,0.5574,0.0,0.167,0.833,The New York Times,"Brett Kavanaugh, President Trump’s Supreme Court pick, told Senator Susan Collins that the Roe v. Wade is “settled… https://t.co/leehcJ61KQ",Tue Aug 21 19:43:04 +0000 2018
287,0.0,0.0,0.0,1.0,The New York Times,RT @kimseverson: Here's our first take on @asaiargento's response to my story about her payment to a young actor who says she sexually assa…,Tue Aug 21 19:36:40 +0000 2018
288,-0.8979,0.365,0.0,0.635,The New York Times,"In an unusual move, the suspected Golden State Killer will be tried on 13 counts of murder, in a trial that combine… https://t.co/oi8dxBvWzy",Tue Aug 21 19:34:03 +0000 2018
289,-0.4404,0.153,0.0,0.847,The New York Times,"Asia Argento denied having sex with an underage actor, pushing back against a New York Times report https://t.co/AfwKjttllL",Tue Aug 21 19:27:11 +0000 2018
290,0.4019,0.0,0.172,0.828,The New York Times,"After 116 years of captivity, animal crackers have been freed from their cages. https://t.co/G9HjoBmcmz",Tue Aug 21 19:13:04 +0000 2018
291,0.0,0.0,0.0,1.0,The New York Times,A visual guide: How online trolls try to divide Americans in real life https://t.co/rQuTAvhpDy,Tue Aug 21 19:04:33 +0000 2018
292,-0.4404,0.116,0.0,0.884,The New York Times,RT @itscaitlinhd: A family separation policy that was minimized and denied has been my life this summer (and part of it for about a year.)…,Tue Aug 21 18:54:13 +0000 2018
293,0.0,0.0,0.0,1.0,The New York Times,It’s an issue that has bedeviled governors for decades. How should New Jersey manage bear-human relations? https://t.co/4McP5zlWJz,Tue Aug 21 18:53:03 +0000 2018
294,-0.7351,0.298,0.0,0.702,The New York Times,A 51-year-old man has been sentenced to 17 years in prison after pleading guilty to traveling to the Dominican Repu… https://t.co/j5dLukKxOP,Tue Aug 21 18:43:04 +0000 2018
295,0.0258,0.0,0.061,0.939,The New York Times,"Michael Cohen's plea deal with prosecutors does not include cooperation, two people familiar with the matter said https://t.co/QWBd5gUeUT",Tue Aug 21 18:37:18 +0000 2018
296,0.4215,0.0,0.128,0.872,The New York Times,She was shot multiple times in the Parkland shooting. Now she's volunteering at the hospital that saved her life. https://t.co/KYrFaoP3dp,Tue Aug 21 18:33:04 +0000 2018
297,0.1027,0.0,0.085,0.915,The New York Times,"Breaking News: Michael Cohen, President Trump’s former lawyer, reached a plea deal with prosecutors investigating p… https://t.co/xYyWSMHRzB",Tue Aug 21 18:24:01 +0000 2018
298,-0.2732,0.158,0.113,0.729,The New York Times,RT @nytimesworld: A Nazi guard who entered the United States as a war refugee in 1949 has been deported to Germany https://t.co/2HOBMK83Yo,Tue Aug 21 18:23:03 +0000 2018
299,0.3818,0.088,0.192,0.72,The New York Times,"No one is sure whether liquor can convey ""terroir"" like wine does. But distillers are seeking, and selling, that se… https://t.co/ZyTBPdzbU6",Tue Aug 21 18:13:03 +0000 2018
300,-0.5574,0.159,0.0,0.841,CNN,"""It wasn't their words, it's that I started to believe them."" 'Star Wars' actress Kelly Marie Tran made headlines w… https://t.co/JgCvf0P4Q4",Tue Aug 21 20:20:46 +0000 2018
301,-0.0516,0.066,0.0,0.934,CNN,These mothers are running for office to 'leave the casket open' | By Cedric L. Alexander via @CNNOpinion… https://t.co/vBMki1KzlL,Tue Aug 21 20:04:42 +0000 2018
302,0.0,0.0,0.0,1.0,CNN,"RT @CNNMoney: Can Trump bend the Fed to his will? 

Rick Rieder, BlackRock's chief investment officer of global fixed income, will discuss…",Tue Aug 21 20:02:07 +0000 2018
303,0.4215,0.0,0.123,0.877,CNN,A plane bound for the United Kingdom was diverted after it blew two tires upon takeoff; Rapper Post Malone is among… https://t.co/GjDl5Xaidy,Tue Aug 21 19:55:28 +0000 2018
304,-0.6369,0.271,0.0,0.729,CNN,"Donald Trump doesn't appear to have any idea what a ""perjury trap"" is | Analysis by @CillizzaCNN… https://t.co/R9QwhzUDgx",Tue Aug 21 19:45:40 +0000 2018
305,-0.4767,0.147,0.0,0.853,CNN,This police officer heard the sound of a crying baby in a children's hospital in Argentina. She had recently become… https://t.co/foRJxgmq4z,Tue Aug 21 19:41:39 +0000 2018
306,0.0,0.0,0.0,1.0,CNN,Congress still doesn't know what Trump said to Putin in Helsinki https://t.co/FH5gmNg73S https://t.co/pE5iIZJfHt,Tue Aug 21 19:20:16 +0000 2018
307,-0.3818,0.191,0.0,0.809,CNN,Serta Simmons' plan to fight Casper: Buy Tuft &amp; Needle https://t.co/uidipJyIjv https://t.co/UUGv826XOa,Tue Aug 21 19:09:10 +0000 2018
308,0.5994,0.0,0.259,0.741,CNN,Ruth + Marty = #RelationshipGoals. You may know Justice Ginsburg’s legal achievements…now meet the man who cheered… https://t.co/zDs9QbEq51,Tue Aug 21 19:00:37 +0000 2018
309,-0.875,0.357,0.0,0.643,CNN,"RT @CNNnewsroom: BREAKING: ""Michael Cohen is expected to plead guilty to multiple counts of campaign finance violations, tax fraud and bank…",Tue Aug 21 18:54:29 +0000 2018
310,-0.875,0.4,0.0,0.6,CNN,"BREAKING: Ex-Trump attorney Michael Cohen is expected to plead guilty to campaign finance violations, tax fraud and… https://t.co/1xyb0J4k6X",Tue Aug 21 18:52:26 +0000 2018
311,-0.5719,0.288,0.136,0.576,CNN,"When students were bullied because of dirty clothes, this principal installed a free laundromat at their school… https://t.co/2vRjhtnzMM",Tue Aug 21 18:40:06 +0000 2018
312,0.4019,0.0,0.252,0.748,CNN,Being vegetarian doesn't necessarily mean you're eating healthy https://t.co/zGoCqwNk3i,Tue Aug 21 18:30:15 +0000 2018
313,0.6908,0.0,0.263,0.737,CNN,"President Trump's Supreme Court nominee, Judge Brett Kavanaugh, told Republican Sen. Susan Collins he agreed that R… https://t.co/fUcUrBhavV",Tue Aug 21 18:20:04 +0000 2018
314,0.0,0.0,0.0,1.0,CNN,Cannabis stocks soar to new highs https://t.co/NhukWCegeh https://t.co/m6kGg746q7,Tue Aug 21 18:10:05 +0000 2018
315,-0.657,0.196,0.0,0.804,CNN,A son recorded this terrifying attempt to drive himself and his father out of a wildfire in Montana's Glacier Natio… https://t.co/bRmoy8BhK4,Tue Aug 21 18:00:07 +0000 2018
316,0.0,0.0,0.0,1.0,CNN,"Sanrio, the Japanese company behind the Hello Kitty phenomenon, has a ""secret"" in its Los Angeles location. Take a… https://t.co/AO7jIM0rG1",Tue Aug 21 17:54:46 +0000 2018
317,-0.6705,0.282,0.0,0.718,CNN,"A Catholic priest in Pennsylvania is facing criminal charges, the Lehigh County district attorney's office said… https://t.co/ooTcw9qhOC",Tue Aug 21 17:50:06 +0000 2018
318,0.0,0.0,0.0,1.0,CNN,"The University of Scranton, a Jesuit university in Pennsylvania, is removing the names of three bishops from school… https://t.co/Fsab7fgXlU",Tue Aug 21 17:40:06 +0000 2018
319,-0.7579,0.302,0.0,0.698,CNN,"Another hurricane is threatening to impact Hawaii this week, as dangerous Category 4 Hurricane Lane approaches just… https://t.co/0UCyDI3ely",Tue Aug 21 17:30:13 +0000 2018
320,0.7644,0.0,0.524,0.476,fantastic ms.,"@soxyface Thank you, it was lovely meeting you! 💐",Wed Aug 01 22:42:57 +0000 2018
321,0.7702,0.0,0.282,0.718,fantastic ms.,"@sentience Thank you! I really enjoyed yours too! 

I’m doing a 45-min version at @DDDPerth this weekend that has m… https://t.co/Drn3ODuLx2",Wed Aug 01 21:37:21 +0000 2018
322,0.0,0.0,0.0,1.0,fantastic ms.,@soxyface @MsJonesInSydney here are the slides with all the references. 🙇🏻‍♀️ I will publish a transcript next week! https://t.co/EcSUpoi0Rw,Wed Aug 01 06:18:32 +0000 2018
323,0.4199,0.0,0.482,0.518,fantastic ms.,@marcosc thank you! 🙇🏻‍♀️,Wed Aug 01 06:16:28 +0000 2018
324,0.4926,0.064,0.163,0.773,fantastic ms.,"RT @MsJonesInSydney: The theme at #Code18 #CodeLeaders is strong! @fox is currently highlighting algorithmic bias, tech ethics and exclusio…",Wed Aug 01 06:13:13 +0000 2018
325,0.5187,0.072,0.206,0.721,fantastic ms.,"@DivZero_ indeed, it’s all challenging and often depressing, but if we don’t take action it won’t get any better. i… https://t.co/lldW02OHPv",Wed Aug 01 06:12:58 +0000 2018
326,0.4215,0.0,0.157,0.843,fantastic ms.,"So refreshing to hear @johnallsopp reminding about inclusion, diversity and sharing knowledge around these subjects… https://t.co/Ink4d4W7m5",Wed Aug 01 02:35:19 +0000 2018
327,-0.25,0.246,0.203,0.551,fantastic ms.,"Well, @msjonesinsydney definitely knows how to drop the mic on horrifying diversity and inclusion stats. 

A fantas… https://t.co/GeLolnfgEm",Wed Aug 01 02:32:40 +0000 2018
328,-0.296,0.423,0.0,0.577,fantastic ms.,@benschwarz nooo pressure whatsoever,Wed Aug 01 02:18:01 +0000 2018
329,0.0,0.0,0.0,1.0,fantastic ms.,That moment when a white guy says ”there aren’t many women developers” and you cross eyes with any other woman in t… https://t.co/033oMUbEl8,Wed Aug 01 02:03:31 +0000 2018
330,0.5574,0.0,0.419,0.581,fantastic ms.,@Mandy_Kerr the winds have been gracious,Wed Aug 01 01:53:15 +0000 2018
331,0.4199,0.0,0.358,0.642,fantastic ms.,@soxyface thank you! I’m hydrating ⛲️,Tue Jul 31 23:27:35 +0000 2018
332,-0.4019,0.119,0.0,0.881,fantastic ms.,"I’ll be speaking at @webdirections Code Leaders today at 3.30pm (if I don’t lose my voice in the meantime 😂🤧).

Com… https://t.co/oh0yLrEE0F",Tue Jul 31 22:58:07 +0000 2018
333,0.6924,0.0,0.222,0.778,fantastic ms.,One of the reasons I’m so excited to be a part of @helpscout is the commitment to building an inclusive culture wit… https://t.co/6H6GDJ1TON,Thu Jul 19 22:21:10 +0000 2018
334,0.0,0.0,0.0,1.0,fantastic ms.,More Boston snaps. https://t.co/NCcWPSV8yX,Wed Jul 11 21:30:06 +0000 2018
335,0.4926,0.0,0.144,0.856,fantastic ms.,"RT @helpscout: Said it once, we'll keep saying it: we are thrilled to add you to the team @fox! 🦊 https://t.co/bKc6GSq6tR",Mon Jul 09 23:35:49 +0000 2018
336,-0.0516,0.441,0.412,0.147,fantastic ms.,"@mattopsahl lol, offensive",Mon Jul 09 20:12:02 +0000 2018
337,0.5707,0.0,0.48,0.52,fantastic ms.,"@tompedals yay, hello, hi! 👋🏻",Mon Jul 09 19:43:29 +0000 2018
338,0.4404,0.0,0.592,0.408,fantastic ms.,"@madalynrose thanks, Madalyn. 💖",Mon Jul 09 19:43:13 +0000 2018
339,0.4738,0.0,0.507,0.493,fantastic ms.,"@andymcmillan weee, thank you!!",Mon Jul 09 19:43:04 +0000 2018
340,0.0,0.0,0.0,1.0,BBC News (World),In pictures: North and South Korean relatives reunited after six decades apart https://t.co/Oysq0rJwpH https://t.co/u7hDnKvzcH,Tue Aug 21 10:28:26 +0000 2018
341,-0.802,0.375,0.0,0.625,BBC News (World),"RT @BBCNews: Catering boss, killed in Sydney seaplane crash, 'leaves £41m' to Oxfam https://t.co/1JAF4C4l0p",Tue Aug 21 09:50:56 +0000 2018
342,0.0,0.0,0.0,1.0,BBC News (World),"Mob burned Indian woman's house, paraded her naked and beat her https://t.co/MQAEGo06IS",Tue Aug 21 09:23:05 +0000 2018
343,0.3182,0.0,0.099,0.901,BBC News (World),RT @BBCSteveR: Today one Russian paper prints the naked truth about the Russian economy (and it's quite revealing.) Here's my latest Russia…,Tue Aug 21 09:02:40 +0000 2018
344,0.0,0.0,0.0,1.0,BBC News (World),Peter Dutton: The ex-policeman who nearly ousted Australia's PM https://t.co/zW7OhUp9Nx,Tue Aug 21 08:09:46 +0000 2018
345,0.5994,0.0,0.353,0.647,BBC News (World),Comedian Jon Stewart rescues goats from New York subway tracks https://t.co/XVB98t0vCh,Tue Aug 21 08:04:05 +0000 2018
346,0.1531,0.0,0.068,0.932,BBC News (World),"RT @BBCNewsAsia: This is Ahn Jung-soon from North Korea. She's feeding her South Korean father. 

Just one of many emotional Korea family r…",Tue Aug 21 07:57:47 +0000 2018
347,-0.3818,0.133,0.0,0.867,BBC News (World),"RT @bbcworldservice: Why this bloodless testing device could be a game-changer in the fight against malaria.

Full story: https://t.co/3Nkr…",Tue Aug 21 07:53:02 +0000 2018
348,0.0,0.0,0.0,1.0,BBC News (World),In pictures: The North and South Korean relatives meeting for the first time in six decades https://t.co/7Rnw9W9yPA,Tue Aug 21 07:34:31 +0000 2018
349,0.0,0.0,0.0,1.0,BBC News (World),Rockets hit Kabul's diplomatic area during Eid speech https://t.co/jR5HrrpXUJ,Tue Aug 21 06:14:27 +0000 2018
350,0.0772,0.0,0.157,0.843,BBC News (World),Quit-smoking helpline number on India cigarette packs https://t.co/zAGWa6wflw,Tue Aug 21 05:42:29 +0000 2018
351,0.0,0.0,0.0,1.0,BBC News (World),Papal visit: Ireland's Catholic Church in graphs https://t.co/avPEadihqT,Tue Aug 21 05:31:37 +0000 2018
352,-0.296,0.268,0.0,0.732,BBC News (World),Radioactive device goes missing in Malaysia https://t.co/AKnTEXk0fk,Tue Aug 21 04:23:46 +0000 2018
353,-0.7906,0.533,0.0,0.467,BBC News (World),Mueller inquiry: Trump fears 'perjury trap' in Russia inquiry https://t.co/bQ3WjRMuQS,Tue Aug 21 03:51:35 +0000 2018
354,0.0,0.0,0.0,1.0,BBC News (World),"Gay sex is criminalised in Singapore. 

And the late Michael Jackson's daughter has been slammed for being ""hypocri… https://t.co/4bQokRrPuU",Tue Aug 21 03:13:20 +0000 2018
355,-0.7906,0.241,0.0,0.759,BBC News (World),RT @soutikBBC: My report on how children in India’s most socially developed state have become the foot soldiers in the war against fake new…,Tue Aug 21 02:44:01 +0000 2018
356,0.5994,0.0,0.329,0.671,BBC News (World),"RT @BBCAfrica: My friend Mohamed, the dry cleaner of Mogadishu https://t.co/LuMty59mQu https://t.co/UyM3occ7zO",Tue Aug 21 01:45:24 +0000 2018
357,-0.4007,0.283,0.166,0.551,BBC News (World),Venezuela crisis: More migrants cross into Brazil despite attacks https://t.co/YwegxLRRon,Tue Aug 21 01:41:55 +0000 2018
358,0.0772,0.0,0.157,0.843,BBC News (World),Malcolm Turnbull: Australian PM survives leadership challenge https://t.co/8e0cvQSPeb,Tue Aug 21 00:00:19 +0000 2018
359,0.0,0.0,0.0,1.0,BBC News (World),Why the Kerala floods proved so deadly https://t.co/OM8GuAlhye,Mon Aug 20 23:29:48 +0000 2018
360,0.0,0.0,0.0,1.0,CBS News,Sexist attitudes in the U.S. are most prevalent in the Southeast and least prevalent on the West Coast and in New E… https://t.co/tTbjj5UgE3,Tue Aug 21 17:30:36 +0000 2018
361,0.0,0.0,0.0,1.0,CBS News,Plane diverted to Massachusetts after it blew two tires as it took off Monday morning from New Jersey's Teterboro A… https://t.co/tcolCPHv68,Tue Aug 21 17:16:46 +0000 2018
362,0.5267,0.0,0.188,0.812,CBS News,Trump's former lawyer Michael Cohen is engaged in negotiations for a plea deal that could be resolved as soon as to… https://t.co/T1VsDDioDv,Tue Aug 21 17:09:34 +0000 2018
363,0.8115,0.0,0.33,0.67,CBS News,"SHARK RESCUE: Usually people swim away from sharks, but this diving instructor swam towards one, and helped save it… https://t.co/sZ31O6fWr7",Tue Aug 21 17:00:27 +0000 2018
364,-0.1531,0.194,0.131,0.675,CBS News,"Two brothers, ages 3 and 1, survived alone for about two days after they were passengers in a single-car wreck that… https://t.co/V4GfITV7Ol",Tue Aug 21 16:46:28 +0000 2018
365,-0.4404,0.116,0.0,0.884,CBS News,"THE TIME OF OUR LIVES: Dirty Dancing was released 31 years ago today. All this time has passed and still, nobody pu… https://t.co/zWJU4ReX61",Tue Aug 21 16:30:09 +0000 2018
366,0.0,0.0,0.0,1.0,CBS News,"Rare ""unicorn"" plant discovered in Maine https://t.co/sktKiIkeRp https://t.co/1ldwxVnais",Tue Aug 21 16:14:38 +0000 2018
367,-0.765,0.248,0.0,0.752,CBS News,"WATCH: Chris Watts, the Colorado man accused of killing his wife and two young daughters, is in court for an arraig… https://t.co/f3a0vKOedX",Tue Aug 21 16:12:46 +0000 2018
368,0.0,0.0,0.0,1.0,CBS News,WATCH: The last known Nazi in the U.S. has been deported after living for decades in New York City… https://t.co/2xPGuNAVkf,Tue Aug 21 16:00:13 +0000 2018
369,0.4019,0.0,0.153,0.847,CBS News,"Animal crackers freed from cages as boxes get new look, following letter from PETA https://t.co/zxgQgRg8Y7 https://t.co/dZ7laIPQa9",Tue Aug 21 15:44:31 +0000 2018
370,0.1531,0.0,0.103,0.897,CBS News,"""So, so thankful"": Demi Lovato's sister marks singer's 26th birthday with emotional tribute https://t.co/pppS0XHpO1 https://t.co/LUFaIi1r4u",Tue Aug 21 15:29:42 +0000 2018
371,-0.5859,0.257,0.0,0.743,CBS News,U.K. asks for more sanctions on Russia after poisoning case https://t.co/Ao9SouPLfL https://t.co/sDZdWTV6OU,Tue Aug 21 15:14:40 +0000 2018
372,0.0,0.0,0.0,1.0,CBS News,FBI investigates computer hacks in two California House campaigns https://t.co/viW2LeYAZq https://t.co/NvuxZk1Ja9,Tue Aug 21 15:00:01 +0000 2018
373,0.2263,0.0,0.137,0.863,CBS News,Drake surprises 11-year-old girl awaiting heart transplant at a Chicago children's hospital https://t.co/0VmkoZ8Pqy https://t.co/VWOp4O0hTU,Tue Aug 21 14:44:32 +0000 2018
374,0.0,0.0,0.0,1.0,CBS News,Army reinstates at least three dozen discharged immigrants https://t.co/rgDfkj4Gc0 https://t.co/KYUzB6ITRw,Tue Aug 21 14:29:45 +0000 2018
375,0.0,0.0,0.0,1.0,CBS News,President Trump to rescind Obama-era coal emissions standards https://t.co/gUREfQyfR5 https://t.co/IYTQqWrxCt,Tue Aug 21 14:14:50 +0000 2018
376,0.4019,0.0,0.162,0.838,CBS News,"Survey finds support for charter schools, private school vouchers up over past year https://t.co/0jeCla8sly https://t.co/hkTx7K6bRp",Tue Aug 21 13:59:35 +0000 2018
377,-0.7579,0.277,0.0,0.723,CBS News,"Pope Francis to meet victims of sexual abuse in Ireland, where the Catholic church's credibility has been devastate… https://t.co/KLNGFArulz",Tue Aug 21 13:44:30 +0000 2018
378,0.296,0.0,0.121,0.879,CBS News,Aretha Franklin's granddaughter shares home video of Queen of Soul singing just months before her death… https://t.co/8sjsPRMZat,Tue Aug 21 13:29:46 +0000 2018
379,0.0,0.0,0.0,1.0,CBS News,"""Almost relief"": Lawyer describes Harvey Weinstein's reaction to Asia Argento report https://t.co/KRdASq2ibh https://t.co/i13rIsKwks",Tue Aug 21 13:29:46 +0000 2018
380,0.0,0.0,0.0,1.0,The New York Times,"RT @nytimesworld: Russia has signed a military accord with the Central African Republic, where three Russian journalists were recently murd…",Tue Aug 21 18:03:03 +0000 2018
381,0.0,0.0,0.0,1.0,The New York Times,"In the debate over diversity and admissions to New York City’s prestigious high schools, Hunter College High School… https://t.co/6Err30PBzR",Tue Aug 21 17:53:05 +0000 2018
382,-0.7943,0.243,0.0,0.757,The New York Times,"RT @Max_Fisher: What if Facebook’s effects are broader and more pernicious than hate speech or fake news?

What if it scrambles the way ent…",Tue Aug 21 17:43:04 +0000 2018
383,0.5106,0.0,0.171,0.829,The New York Times,"Ben Carson wants to encourage mixed-income, multifamily development as a way of making housing more affordable. But… https://t.co/9bCJA4K70j",Tue Aug 21 17:33:06 +0000 2018
384,-0.6808,0.196,0.0,0.804,The New York Times,RT @MWilsonNYT: Jerry turned 90 this month. He lives alone on the Upper East Side of Manhattan.  His longtime wife died years ago. His seco…,Tue Aug 21 17:23:06 +0000 2018
385,-0.2263,0.095,0.0,0.905,The New York Times,"A Confederate statue known as '""Silent Sam'"" at the University of North Carolina was brought down by protesters who… https://t.co/oi3HfFg3DW",Tue Aug 21 17:13:02 +0000 2018
386,0.7003,0.0,0.216,0.784,The New York Times,"RT @craftingmystyle: For the latest round of the ""Why I Love"" series, I got to gush about the emotional third act moment in COCO: https://t…",Tue Aug 21 17:03:05 +0000 2018
387,-0.1531,0.105,0.077,0.818,The New York Times,"A year ago, Amazon bought Whole Foods. The deal the grocery world, setting off a frenzy of deals and partnerships t… https://t.co/qxmy1iVhuk",Tue Aug 21 16:53:03 +0000 2018
388,0.1877,0.0,0.111,0.889,The New York Times,RT @NYTStyles: Do you live for Susan Miller's explanations of life? You're not alone. https://t.co/mqoTmSLzh7,Tue Aug 21 16:43:04 +0000 2018
389,0.0,0.0,0.0,1.0,The New York Times,Faced with new evidence that Russian hackers are targeting conservative American research groups and Senate web pag… https://t.co/sNDsO7eqWv,Tue Aug 21 16:33:07 +0000 2018
390,-0.5994,0.157,0.0,0.843,The New York Times,"RT @EricLiptonNYT: Here is an extraordinary/blunt admission from Trump-era EPA: between 470 &amp; 1,400 people in the US will die prematurely E…",Tue Aug 21 16:23:04 +0000 2018
391,0.0,0.0,0.0,1.0,The New York Times,"From our colleagues at @wirecutter, a New York Times company: 
 https://t.co/Bx0nrsoFB7",Tue Aug 21 16:22:24 +0000 2018
392,0.0,0.0,0.0,1.0,The New York Times,Uber has finally found a chief financial officer as it advances toward an initial public offering. It hasn't had on… https://t.co/pZejgbrEUV,Tue Aug 21 16:13:03 +0000 2018
393,0.0,0.0,0.0,1.0,The New York Times,The jury in the Paul Manafort trial asked a question that suggested it may be divided on one of the 18 counts broug… https://t.co/W8jhGixh8j,Tue Aug 21 16:03:03 +0000 2018
394,0.0,0.0,0.0,1.0,The New York Times,"With colonies of honeybees diminishing, farmers are asking: What else can pollinate our food? https://t.co/JTsOK0I7fL",Tue Aug 21 15:53:05 +0000 2018
395,-0.7096,0.269,0.0,0.731,The New York Times,"50 years ago, the Soviet invasion of Czechoslovakia crushed the Prague Spring, laying bare the totalitarian nature… https://t.co/Ic2MYwN3vG",Tue Aug 21 15:43:05 +0000 2018
396,-0.4019,0.217,0.102,0.681,The New York Times,RT @NYTNational: A group of lawsuits claims that states are violating their own constitutions by giving children a segregated or underfunde…,Tue Aug 21 15:33:07 +0000 2018
397,0.296,0.0,0.144,0.856,The New York Times,"Kelly Marie Tran: ""I want to live in a world where children of color don't spend their entire adolescence wishing t… https://t.co/CklODKVhbg",Tue Aug 21 15:23:03 +0000 2018
398,0.0,0.0,0.0,1.0,The New York Times,"“Lady, you seem talented,"" an immigration official in Dubai told our reporter @nytmargaret. ""Why did you marry a ma… https://t.co/8eUroRYAmE",Tue Aug 21 15:13:04 +0000 2018
399,0.7269,0.0,0.321,0.679,The New York Times,"President Trump just endorsed Foster Friess. His campaign seemed like a longshot, but there's good reason to believ… https://t.co/T7qDsdgYwM",Tue Aug 21 15:02:02 +0000 2018
400,0.0,0.0,0.0,1.0,CNN,Trump claims 'even James Clapper' thinks Brennan has 'gone totally off the rails' https://t.co/seq7WsfL94 https://t.co/PxjIlv55L1,Tue Aug 21 17:20:07 +0000 2018
401,-0.8074,0.454,0.0,0.546,CNN,BREAKING: Michael Cohen in talks to plead guilty to criminal charges https://t.co/9MD154xoh5 https://t.co/krFWPK55wW,Tue Aug 21 17:10:20 +0000 2018
402,0.1531,0.0,0.11,0.89,CNN,"Iran unveils what it describes as the country's ""first domestically manufactured"" fighter jet… https://t.co/4QWU9qEddd",Tue Aug 21 17:00:12 +0000 2018
403,0.0,0.0,0.0,1.0,CNN,Here's what's actually going on behind closed doors at the Manafort trial | Analysis by @CillizzaCNN… https://t.co/doUpKwEBXA,Tue Aug 21 16:50:08 +0000 2018
404,0.6908,0.0,0.34,0.66,CNN,Amazon has hired a top cardiologist as it broadens its involvement in the health care industry… https://t.co/PJLSOln03g,Tue Aug 21 16:40:12 +0000 2018
405,0.0,0.0,0.0,1.0,CNN,"After more than a century, the iconic Barnum's Animal Crackers box has gotten a redesign. Instead of animals caged… https://t.co/rWgpeLXzOH",Tue Aug 21 16:30:03 +0000 2018
406,0.0,0.0,0.0,1.0,CNN,Just how much has the internet changed art? | via @CNNstyle https://t.co/2hYZhsUvta https://t.co/4mycWtOpPx,Tue Aug 21 16:30:00 +0000 2018
407,0.0,0.0,0.0,1.0,CNN,The judge in the trial of former Trump campaign chairman Paul Manafort urges the jury to keep deliberating after it… https://t.co/IvmIjX8oy4,Tue Aug 21 16:19:50 +0000 2018
408,0.0,0.13,0.13,0.741,CNN,This 2-year-old girl battling leukemia got a surprise daddy-daughter dance in her hospital room… https://t.co/GNh1VEAusM,Tue Aug 21 16:10:50 +0000 2018
409,-0.7579,0.265,0.0,0.735,CNN,"Pope Francis will meet privately with victims of clerical sexual abuse during his visit to Ireland this weekend, th… https://t.co/Hts333WZCH",Tue Aug 21 16:00:11 +0000 2018
410,-0.1027,0.076,0.0,0.924,CNN,Goldman Sachs will now pay for women to ship breast milk home when they're traveling for business… https://t.co/Ip5TEt62TD,Tue Aug 21 15:50:10 +0000 2018
